"id","createdAt","updatedAt","title","tldr","description","creatorId","communityId","tokenSupplyOnCreate","deleted","createdAtBlock","legacyLockedScore"
597,"2023-10-18 12:58:25.594","2023-10-18 12:58:25.594","Delegate Lil Nouns to the Lil Nouncil","The delegation of Lil Nouns to the Lil Nouncil aims to create a more organized and efficient governing body to drive community decisions, fund allocations, and project development within the Nouns ecosystem.","[This proposal](https://prop.house/lil-nouns/inactive-lils:-voter-delegation-&-dynamics-round/8328) at hand presents a unique idea of establishing a Lil Nouncil, which would enable Nouns to delegate their Lil Nouns for representation and active participation in decision-making processes within a defined scope.

In light of this, it would be prudent to consider requesting the delegation of Lil Nouns from Nouns' treasury to the Lil Nouncil.","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7162,FALSE,18377385,0
596,"2023-10-17 18:31:40.233","2023-10-17 18:31:40.233","Lil Nouns to Nouns Sponsorship Threshold 7%","see title","see title","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7162,FALSE,18371896,0
595,"2023-10-17 18:31:17.642","2023-10-17 18:31:17.642","Lil Nouns to Nouns Sponsorship Threshold 6%","title says it all","see title","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7162,FALSE,18371894,0
594,"2023-10-17 18:30:41.742","2023-10-17 18:30:41.742","Lil Nouns to Nouns Sponsorship Threshold 5%","codifying this and will bring the winner on chain for notice. ","see tldr","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7162,FALSE,18371891,0
593,"2023-10-17 18:29:32.886","2023-10-17 18:29:32.886","Place a threshold on Nouns Vote","If we don't meet a quorum on Nouns Votes by Lil Nouns Meta-governance (we can use the real quorum: total votes cast) We will abstain from the vote.","TLDR says it all . do we want this at all?","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7162,FALSE,18371885,0
592,"2023-10-16 10:25:39.845","2023-10-16 10:25:39.845","The City Farmers","The Kenwood Training Center, via their Executive Director wylin💎, are asking the Lil Nouns to sponsor and vote for their City Farmers proposal to Nouns DAO","https://hackmd.io/@imwylin/ry_tfmOya","0xc6a39E2f9A7626612292AD56e76d738DB43596E4",3,7162,FALSE,18362324,0
591,"2023-10-16 10:25:29.233","2023-10-18 07:44:41.457","The City Farmers","Developing the workforce by decentralizing agriculture in blighted food deserts.","The Kenwood Training Center, via their Executive Director wylin💎, are asking the Lil Nouns to sponsor their proposal to Nouns DAO.

https://hackmd.io/@imwylin/ry_tfmOya","0xc6a39E2f9A7626612292AD56e76d738DB43596E4",3,7162,TRUE,18362323,0
590,"2023-10-16 10:23:05.004","2023-10-18 07:44:48.905","The City Farmers","The Kenwood Training Center, via their Executive Director wylin💎, are asking the Lil Nouns to sponsor and vote for their City Farmers proposal to Nouns DAO","https://hackmd.io/@imwylin/ry_tfmOya","0xc6a39E2f9A7626612292AD56e76d738DB43596E4",3,7162,TRUE,18362311,0
589,"2023-10-13 13:08:11.752","2023-10-13 13:08:11.752","Change Threshold for Nouns DAO Props to 1 percent","Set the threshold for sponsorship and casting meta governance votes on Nouns DAO props to 1 percent.

","There is no established precedent for DAO to decide on the threshold for Nouns DAO props sponsorship and meta governance vote casting, which we are responsible for. To address this, I have presented three options that can be considered as references.

","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7162,FALSE,18341671,0
588,"2023-10-13 13:05:56.116","2023-10-13 13:05:56.116","Change Threshold for Nouns DAO Props to 5 percent","Set the threshold for sponsorship and casting meta governance votes on Nouns DAO props to 5 percent.

","There is no established precedent for DAO to decide on the threshold for Nouns DAO props sponsorship and meta governance vote casting, which we are responsible for. To address this, I have presented three options that can be considered as references.

","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7162,FALSE,18341660,0
587,"2023-10-13 13:03:35.778","2023-10-13 13:03:35.778","Change Threshold for Nouns DAO Props to 10 percent","Set the threshold for sponsorship and casting meta governance votes on Nouns DAO props to 10 percent.","There is no established precedent for DAO to decide on the threshold for Nouns DAO props sponsorship and meta governance vote casting, which we are responsible for. To address this, I have presented three options that can be considered as references.","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7162,FALSE,18341648,0
586,"2023-10-04 13:54:45.294","2023-10-04 13:54:45.294","Wet Butt, So What? Noun’s Bidet Revolution!","MakeWater is asking Lil Nouns DAO to sponsor a proposal to Nouns DAO. Our pilot plans to distribute free Nouns-branded bidets to low-to-middle-income homes to help improve hygiene and reduce costs/stress on water infrastructure.
","With the $38,000 proposal funding, MakeWater is set to ignite a bathroom culture revolution in the U.S. Our pilot project will distribute free Nouns-branded bidets to low-to-middle-income households. The budget covers bidet purchase, installation, and an educational campaign that empowers students to become citizen scientists. They will gather and share data on bidet usage, cost savings, and environmental impact. Installation guides, student water facility field trips, and video diaries of our journey will further enrich public understanding of this sustainable practice. Our model is designed for scalability, ensuring continual bidet distribution in the long term.

Read the full Prop here: https://nouns.wtf/candidates/0xc94dd5caa29fb3681f08594668db10bdb1ebf316-wet-butt-so-what-nouns-bidet-revolution","0xFC538FFD2923ddDaED09c8aD1a51686275C56183",3,7157,FALSE,18277585,0
585,"2023-10-02 20:37:47.173","2023-10-02 20:37:47.173","Repropose Prop 371 “Noun en Scène” with revisions","gmgm posting on behalf of chrismeetsworld again, this time with the hackmd link :)

https://hackmd.io/@chrismeetworld/noun-en-scene","gmgm posting on behalf of chrismeetsworld again, this time with the hackmd link

https://hackmd.io/@chrismeetworld/noun-en-scene","0x3E7691154F84FB0991c6A731878880f6eeC24b14",3,7153,FALSE,18265283,0
584,"2023-09-27 02:20:48.683","2023-09-27 02:20:48.683","Repropose Prop 371 “Noun en Scène” with revisions","Repropose Prop 371 with revisions. Posted on behalf of @chrismeetsword","All right gang! We almost got [Prop 371](https://www.nounsagora.com/proposals/371) passed! The feedback was generally glowing! And we only missed by 5 votes!! If the dynamic threshold had been what it is now, it actually would have passed. So I’m hoping that we can get this prop - with a few changes to address the ‘against’s’ - back up again ASAP and make it a resounding HELL YES! 

The changes I’m making to the prop include:

1. Editing the language around my Noun ask.
2. Adjusting the prop to focus far more on the story, characters and the creative behind it all. ","0x3E7691154F84FB0991c6A731878880f6eeC24b14",3,7149,FALSE,18224081,0
583,"2023-09-24 17:58:34.585","2023-09-24 17:58:34.585","Do we have a crafted Prop for submission to Nouns","Do we have a prop ready to be sponsored by the DAO when Arash is done. ~14 days

(GL Arash and Slacker Genius Team) ","more a question than a request. ","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7142,FALSE,18207294,0
582,"2023-09-24 17:58:32.901","2023-09-24 17:59:06.837","Do we have a crafted Prop for submission to Nouns","Do we have a prop ready to be sponsored by the DAO when Arash is done. ~14 days

(GL Arash and Slacker Genius Team) ","more a question than a request. ","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7142,TRUE,18207294,0
581,"2023-09-24 13:03:34.88","2023-09-24 13:03:34.88","ASAP Verify","Get verify checks for the LIL NOUNS collection on Twitter and Opensea.","
Please upvote the starting point for giving more security, visibility and trust to the LIL NOUNS collection.

Obtaining verification for the LIL NOUNS collection on:

- official Twitter (https://twitter.com/lilnounsdao)
- opensea (https://opensea.io/collection/lil-nouns)

thanks,","0x9b7acEe9e90fa3a292b293766Bb8e65BC7b8FE70",3,7142,FALSE,18205829,0
580,"2023-09-24 12:36:58.62","2023-09-24 13:00:08.725","Verify","Get verify for the LIL NOUNS collection in Opensea","Obtaining verification for the LIL NOUNS collection in Opensea is the starting point for giving more security, visibility and trust to the collection.","0x9b7acEe9e90fa3a292b293766Bb8e65BC7b8FE70",3,7142,TRUE,18205698,0
579,"2023-09-24 12:01:33.495","2023-09-24 12:01:33.495","Close ancillary pods and gnosis wallets","LilFunding
LilReps
ContentPod","At this point all they create are pain points and confusion. ","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7142,FALSE,18205522,0
578,"2023-09-20 16:32:05.534","2023-09-20 16:32:05.534","Wet Butt, So What? Noun’s Bidet Revolution!","MakeWater is asking Lil Nouns DAO to sponsor a proposal to Nouns DAO. Our pilot plans to distribute free Nouns-branded bidets to low-to-middle-income homes to help improve hygiene and reduce costs/stress on water infrastructure.","<img alt=""alt-text"" src=""https://global.discourse-cdn.com/standard17/uploads/lilnouns/original/1X/cabbf3a0f8ac0e780c24f7becadad5b494f530ba.gif""> 

With the $38,000 proposal funding, MakeWater is set to ignite a bathroom culture revolution in the U.S. Our pilot project will distribute free Nouns-branded bidets to low-to-middle-income households. The budget covers bidet purchase, installation, and an educational campaign that empowers students to become citizen scientists. They will gather and share data on bidet usage, cost savings, and environmental impact. Installation guides, student water facility field trips,  and video diaries of our journey will further enrich public understanding of this sustainable practice. Our model is designed for scalability, ensuring continual bidet distribution in the long term.

Read the full Prop here: https://nouns.wtf/candidates/0xc94dd5caa29fb3681f08594668db10bdb1ebf316-wet-butt-so-what-nouns-bidet-revolution","0xFC538FFD2923ddDaED09c8aD1a51686275C56183",3,7138,FALSE,18178313,0
577,"2023-09-20 12:12:23.256","2023-09-20 14:06:48.95","Public Good Beer 🍺","https://hackmd.io/@eusoujp/BJCrRfuJa","This proposal aims to accelerate the public Good brand expansion, bringing legitimacy and sustaining a lasting cultural impact for Nouns. Read the full proposal here 👉 https://hackmd.io/@eusoujp/BJCrRfuJa","0xa47f60564085b8792BaE197BE7762C7f7930eC67",3,7138,TRUE,18177021,0
576,"2023-09-19 22:22:00.204","2023-09-19 22:22:00.204","Sponsor John Wiz Candidate Prop (V2) at Nouns Dao","Create 100 GIFs over 100 days. 3D and 2D animations capturing relatable situations starring various nouns.","# PROP

I received some feedback from nouns and updated the original candidates' proposal. I have already received positive feedback on the New One

You can see the full prop with samples and details [Here](https://nouns.wtf/candidates/0xa63ac1ac70a037ce317d1e928b56c73d5a95a26d-100-gifs-in-100--days---nouns-gif-collection) : https://nouns.wtf/candidates/0xa63ac1ac70a037ce317d1e928b56c73d5a95a26d-100-gifs-in-100--days---nouns-gif-collection

**Creating For Nouns**

I have been creating content for Nouns and Lils for a while. I've made animations for Nouns Amigos and for Lils (I'm still creating more), as well as for Nouns (You can see all that content in the Candidate prop). After all this work, I would love to finally see one of my ideas on-chain, and I would love it even more with the support of Lil Nouns!

![alt-text](https://media.giphy.com/media/v1.Y2lkPTc5MGI3NjExazV0dDBtcnc0bXBmd3F6ZXNoaWdvcXdyYnl3ZHlqNnZhYmxhdjl5MyZlcD12MV9pbnRlcm5hbF9naWZfYnlfaWQmY3Q9Zw/5DKoUvpIwMLPCMpr1v/giphy.gif)

Thank you very much for your support!","0xa63aC1AC70A037CE317D1e928B56c73d5A95a26d",3,7138,FALSE,18172903,0
